period,accountsReceivableTradeNet,additionalPaidInCapital,cashEquivalents,cashandShortTermInvestments,commonStockTotal,currentPortofLTDebtCapitalLeases,deferredIncomeTax,intangiblesNet,longTermDebt,longTermInvestments,noteReceivableLongTerm,notesPayableShortTermDebt,otherCurrentAssetsTotal,otherCurrentliabilitiesTotal,otherEquityTotal,otherLiabilitiesTotal,otherLongTermAssetsTotal,otherReceivables,payableAccrued,propertyPlantEquipmentTotalNet,retainedEarnings,tangibleBookValueperShare,totalAssets,totalCommonSharesOutstanding,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInventory,totalLiabilities,totalLiabilitiesShareholdersEquity,totalLongTermDebt,totalReceivablesNet,unrealizedGainLoss,costofRevenueTotal,depreciationAmortization,dilutedAverageShares,dilutedEPS,grossProfit,interestIncExpNetNonOperatingTotal,netIncome,netIncomeAfterTaxes,netIncomeBeforeTaxes,operatingIncome,otherNonOperatingIncExpNet,provisionforIncomeTaxes,researchDevelopment,revenue,sellingGeneralAdminExpensesTotal,totalOperatingExpense,unusualExpenseIncome,amortization,capitalExpenditures,cashInterestPaid,cashTaxesPaid,cashfromFinancingActivities,cashfromInvestingActivities,cashfromOperatingActivities,changesinWorkingCapital,depreciationDepletion,financingCashFlowItems,foreignExchangeEffects,issuanceRetirementofDebtNet,issuanceRetirementofStockNet,netChangeinCash,netIncomeStartingLine,nonCashItems,otherInvestingCashFlowItemsTotal,totalCashDividendsPaid,ticker,market,cash,minorityInterest_x,totalPreferredSharesOutstanding,treasuryStockCommon,gainLossonSaleofAssets,interestExpIncNetOperatingTotal,minorityInterest_y,otherOperatingExpensesTotal,totalAdjustmentstoNetIncome,accountsPayable,shortTermInvestments,accruedExpenses,accumulatedDepreciationTotal,goodwillNet,prepaidExpenses,propertyPlantEquipmentTotalGross,eSOPDebtGuarantee,preferredStockNonRedeemableNet,otherRevenueTotal,redeemablePreferredStockTotal,insuranceReceivables,otherAssetsTotal,policyLiabilities,amortizationofPolicyAcquisitionCosts,lossesBenefitsandAdjustmentsTotal,netInvestmentIncome,realizedUnrealizedGainsLosses,totalPremiumsEarned,minorityInterest,deferredTaxes,cashDuefromBanks,customerLiabilityAcceptances,netLoans,otherEarningAssetsTotal,totalDeposits,interestIncomeBank,loanLossProvision,netInterestIncAfterLoanLossProv,netInterestIncome,nonInterestExpenseBank,nonInterestIncomeBank,totalInterestExpense,deferredPolicyAcquisitionCosts,cashPayments,cashReceipts,totalUtilityPlantNet,otherBearingLiabilitiesTotal,totalShortTermBorrowings,equityInAffiliates
2019-06-30,228.7,153,87.4,87.4,67.3,13.0,1.3,85.9,3.9,2.7,1.6,0.0,0.0,14.7,63.2,10.2,24.4,7.300000000000011,139.2,401.6,916.4,5.29531,1433.7,166.94008,687.5,166.9,54.0,1199.9,336.6,233.8,1433.7,41.0,236.0,,363.3,14.5,172.1,0.19407,145.6,-1.0,29.8,30.4,40.1,41.1,,9.7,,508.9,,104.5,0,14.5,-18.4,0.7,3.6,-18.6,-14.7,52.9,-26.5,21.8,-0.7,-0.2,-6.0,-3.6,19.4,41.1,2.0,3.7,-8.3,HTG.L,L,45.3,14.4,,,,,-0.6,90.0,,,0.0,,,230.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,201.8,179.9,,1099.7,77.2,252.8,1.9,26.7,4998.9,5503.2,,0.0,126.5,76.2,,41.5,23.9,22.799999999999983,336.0,13.4,1052.1,4.52733,7018.0,283.27969,1450.8,665.0,5251.7,1309.2,,5708.8,7018.0,4998.9,224.6,,29.2,,284.81354,-0.12499,80.4,-0.8,-35.6,-36.9,-38.9,-38.1,,-2.0,,109.6,118.5,118.49999999999999,,,-3.3999999999999995,,-13.5,447.5,-40.4,273.5,42.19999999999999,,-94.7,53.2,576.8,8.200000000000003,733.8,,,-37.0,-42.80000000000001,ICP.L,L,1086.9,1.5,,,,,1.3,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.8,,,,
2019-09-30,245.0,179.9,,362.5,77.2,,0.9,14.3,4947.6,6278.0,,0.0,54.3,268.9,,203.8,279.1,8.5,406.5,20.3,1154.2,4.93873,7262.0,282.86607,670.3,675.4,4955.2,1411.3,,5850.7,7262.0,4955.2,253.5,,29.1,,284.68197,0.50758,274.9,1.4,144.5,147.5,153.4,152.0,,5.9,,304.0,122.9,122.9,,,-2.7,,0.9,104.0,-2.7,-75.4,-306.8,,-93.8,-26.8,346.3,-48.5,-0.9,,,,-100.0,ICP.L,L,353.1,15.4,,,,,-3.0,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.5,,,,
2019-03-31,227.1,179.5,,431.3,77.2,0.0,0.2,15.4,4632.5,5648.9,,0.0,51.6,17.2,,123.6,123.0,8.400000000000006,350.5,12.6,1126.7,4.83621,6518.3,282.86607,718.4,367.7,4632.5,1383.4,,5134.9,6518.3,4632.5,235.5,,23.1,,283.42438,0.19794,157.0,13.6,56.1,59.5,58.9,45.3,,-0.6,,180.1,107.6,111.70000000000002,,,-2.7,,-4.799999999999999,-71.3,10.2,112.0,-103.0,,-92.60000000000001,26.599999999999998,64.9,-15.199999999999996,77.5,,,12.9,-28.4,ICP.L,L,354.0,10.9,,,,,-3.4,4.1,,,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8,,,,
2020-03-31,26.7,227.4,80.8,80.8,3.1,0.7,2.1,,628.6,1208.6,,0.0,0.0,0.1,,2.6,0.0,0.6999999999999993,46.8,60.1,380.1,1.9938,1377.1,306.14843,108.2,47.6,714.9,610.6,,766.5,1377.1,714.2,27.4,,30.7,0.8,306.2,-0.32508,44.1,-11.2,-99.8,-99.8,-100.7,-89.5,,-0.9,,74.8,8.4,133.60000000000002,0.4,,-14.799999999999999,13.0,0.1,89.6,-51.599999999999994,18.9,-13.299999999999999,0.3999999999999999,0.1,,122.80000000000001,,56.900000000000006,-100.69999999999999,132.5,-36.8,-33.0,NRR.L,L,,,,,0.0,124.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,29.2,227.2,23.9,23.9,3.1,3.6,1.9,,493.3,1293.8,,0.0,,0.3,,2.2,0.0,0.0,51.4,34.3,515.1,2.43535,1381.2,306.07518,53.1,55.3,580.0,745.4,,635.8,1381.2,576.4,29.2,,24.3,0.8,305.6,-0.0697,45.7,-13.0,-21.3,-21.3,-20.9,-7.9,,0.4,,70.0,10.5,53.60000000000001,0.0,,-9.4,4.7,-0.1,-41.0,11.2,26.6,-9.1,0.8,-0.1,,-10.4,0.3,-3.2,-20.9,55.8,20.6,-30.8,NRR.L,L,,,,,0.0,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,34.6,225.0,27.1,27.1,3.1,0.0,1.6,,502.7,1261.7,,0.0,0.0,0.3,,0.6,0.7,0.0,50.9,28.1,568.0,2.61226,1352.2,304.75574,61.7,51.2,502.7,796.1,,556.1,1352.2,502.7,34.6,,27.0,0.7,303.1,-0.12966,46.1,-12.1,-39.6,-39.6,-39.6,-27.6,,0.0,,73.1,9.8,73.7,0.4,,-12.886000000000001,7.565000000000001,1.4540000000000002,-42.179,23.218000000000004,15.719000000000001,-20.667,0.743,-0.016000000000000014,,-11.014,-0.151,-3.2420000000000044,-39.683,75.326,36.104,-30.998000000000005,NRR.L,L,,,,,0.1,62.8,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,185.8,227.0,665.9,665.9,171.3,59.9,261.6,1.2,2235.6,0.0,,0.0,2.7,42.0,296.7,949.5,2686.0,1.8999999999999773,,3171.8,1017.0,3.96284,6762.5,421.03656,861.2,184.4,3714.8,1712.0,4.9,5050.5,6762.5,3654.9,187.7,,14.9,119.8,422.1,0.29045,621.8,-41.6,207.4,122.5,193.1,237.6,-2.9,70.6,,636.7,70.0,384.20000000000005,7.9,2.2,-138.7,59.7,25.8,106.9,-140.60000000000002,186.6,-94.30000000000001,96.49999999999999,0.0,,105.9,1.0,152.9,72.80000000000001,109.39999999999999,-1.9000000000000004,0.0,PNN.L,L,,0.1,,,,,1.1,186.5,-7.0,64.2,,18.3,,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,497.7,226.0,528.0,528.0,171.3,124.9,303.4,89.6,2032.1,58.2,,0.0,2.0,61.6,296.7,460.9,267.7,0.0,,4673.0,913.7,2.69677,6530.0,420.87386,1058.4,457.8,3824.0,1607.7,30.7,4922.3,6530.0,3699.1,497.7,,57.2,103.2,421.5,0.2828,655.2,-12.5,133.6,133.5,163.1,182.9,-7.3,29.6,,712.4,104.6,472.3,-2.2,2.5,-194.7,38.0,26.8,-43.3,-182.7,179.4,-104.0,100.7,85.6,,41.1,2.6,-46.6,133.5,46.7,12.0,-172.6,PNN.L,L,,1.1,,,,,0.1,266.7,-7.0,99.0,,172.3,,383.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,484.8,223.6,569.6,569.6,171.1,150.4,305.1,92.1,3498.7,51.1,68.1,0.0,11.8,62.7,296.7,464.8,258.8,0.0,298.0,4509.4,987.2,2.85717,6459.5,420.5206,1095.0,511.1,3649.1,1678.6,28.8,4780.9,6459.5,3498.7,484.8,,15.0,117.2,420.9,0.36992,617.6,-49.2,222.9,168.6,201.4,254.0,-3.4,32.8,,632.6,67.2,363.6,-3.9,2.7,-174.1,52.50000000000001,17.0,198.5,-231.10000000000002,178.6,-65.9,97.0,0.0,,197.1,1.3999999999999995,146.0,106.6,38.2,-57.0,0.0,PNN.L,L,,1.2,,,,,0.3,183.1,-8.6,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,249.686,49.756,49.756,138.234,,42.007,616.787,323.822,,,9.95,4.081,24.84,,71.686,1.211,,188.287,335.71,13.979,-0.43721,1064.831,491.49623,111.123,223.077,336.112,401.899,9.274,662.932,1064.831,326.162,21.924,,478.029,,491.00015,0.06685,79.13,-8.16,38.373,38.373,50.375,58.535,,12.002,,557.159,24.493,20.595000000000027,-3.898,2.589,-39.974,7.245,6.206,-30.662,-12.649000000000001,61.184,-0.07800000000000296,18.07,0,-0.027000000000000003,-13.137999999999998,0,17.846000000000004,50.375,-9.772000000000006,27.325,-17.524,RTN.L,L,,,,,,,,,,,,,,,26.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,249.686,31.91,31.91,138.234,,40.286,617.172,346.111,,,0.0,,11.703,,90.884,1.285,,177.3,334.439,-15.458,-0.49789,1038.746,491.49623,85.85,189.003,346.111,372.462,8.491,666.284,1038.746,346.111,20.651,,452.537,,490.80795,0.10543,63.356,-8.402,-78.779,-78.779,-87.67,-79.268,,-8.891,,515.893,26.9,142.62399999999997,115.724,,-38.332,7.393,4.046,-9.082,-38.332,13.419,-20.173,24.991,0,0.002,-9.082,0,-33.993,-87.67,96.271,0.0,0.0,RTN.L,L,,,,,,,,,,,,,,,24.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,38.7,1380.0,288.8,288.8,210.9,284.2,793.4,1764.4,3071.7,,610.1,0.0,143.2,442.9,-206.6,826.8,533.7,759.5999999999999,,3891.7,-400.7,-0.55459,8291.2,1407.89795,1491.3,1474.8,4496.8,983.6,191.5,7307.6,8291.2,4212.6,798.3,,591.6,16.0,1405.17378,-0.37856,232.1,-141.4,-1797.3,-1797.3,-1921.8,-1772.7,-7.7,-124.5,,823.7,40.4,2004.8000000000002,1946.7,,-269.79999999999995,120.4,-31.599999999999994,-457.59999999999997,-272.9,661.3000000000001,105.99999999999999,421.3,-120.4,-4.3,-304.6,,-73.5,-1921.8000000000002,2055.7999999999997,-3.0999999999999996,-32.60000000000001,TLW.L,L,,,,,,,0,1.7,,95.4,,652.3,-8725.1,,69.5,12616.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,225.6,1371.9,362.3,362.3,210.3,290.8,1152.0,1860.3,3285.4,0.0,593.7,0.0,1063.5,497.3,-195.4,720.1,698.1,795.6,,4902.8,1424.7,0.67783,10813.3,1403.3,2758.4,1627.6,4792.9,2811.5,243.9,8001.8,10813.3,4502.1,1021.2,,375.1,12.5,1447.8,0.10949,526.5,-113.3,103.2,103.2,268.4,387.6,-5.9,165.2,,901.6,42.6,138.89999999999998,85.1,,-251.1,95.0,122.6,-175.8,-239.1,597.4,-143.7,303.3,-95.0,0.0,-12.5,,182.5,268.4,169.4,12.0,-68.3,TLW.L,L,,0.0,,,,,0,-1.3,,127.6,,711.9,-7475.6,,67.5,12378.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,10.8,202.2,5.5,5.5,3.4,40.8,,6.0,144.0,,,3.5,1.1,7.5,-0.5,1.3,3.2,0.0,45.0,174.0,16.4,-0.28774,568.8,341.6264,71.8,96.8,293.5,221.5,54.4,347.3,568.8,249.2,10.8,,164.6,,341.60126,0.10363,91.3,-4.2,32.4,32.4,40.9,45.1,,8.5,,255.9,,46.20000000000002,2.5,,-4.699999999999999,4,6.8999999999999995,-81.9,-4.699999999999999,83.80000000000001,9.799999999999997,25.299999999999997,-4,,-50.9,,-2.8,40.900000000000006,7.799999999999999,0.0,-27.0,CARD.L,L,,,,,,,,43.7,-0.3,,,,-276.0,313.8,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,19.4,202.2,4.8,4.8,3.4,39.4,,4.9,173.8,,,0.0,6.7,5.4,5.3,0.6,4.3,0.0,54.2,176.4,11.0,-0.29073,603.0,341.54931,101.1,99.0,320.9,221.9,70.2,381.1,603.0,281.5,19.4,,124.7,,341.54931,0.05592,70.9,-4.2,19.5,19.5,24.3,28.5,,4.8,,195.6,,42.39999999999999,0.0,,-9.8,4,7.7,-16.0,-9.4,26.4,-26.4,24.6,-4,,9.9,,1.0,24.3,3.9,0.4,-21.9,CARD.L,L,,,,,,,,42.4,,,,,-265.6,316.3,,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,8.6,202.2,3.8,3.8,3.4,39.0,,320.2,143.7,,,0.0,2.3,7.9,1.3,1.1,2.5,0.0,58.2,176.3,13.2,-0.29308,582.3,341.54931,83.3,105.1,295.0,220.1,68.6,362.2,582.3,256.0,8.6,,153.3,,341.54917,0.12385,97.4,-4.3,29.9,29.9,39.8,44.1,,9.9,,250.7,,53.29999999999998,12.2,,-6.5,4,7.800000000000001,-71.30000000000001,-6.3,76.2,-4.699999999999999,24.5,-4,,-40.300000000000004,,-1.4000000000000004,39.800000000000004,16.6,0.2,-27.0,CARD.L,L,,,,,,,,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,39.374,1343.918,,49.763,2.448,15.252,42.966,375.736,222.446,7.026,0,15.047,20.167,152.41,16.703,,5.663,11.369999999999997,,36.372,-230.364,-5.55423,1658.694,61.20645,136.973,243.251,270.071,1132.705,3.969,525.989,1658.694,239.772,50.744,,65.252,22.625,61.59019,-1.26704,171.263,,-78.044,-78.044,-65.136,-65.136,,12.908,,236.515,140.928,236.399,0.01,,-4.073999999999999,4.775,1.594,9.924999999999955,-4.073999999999955,-15.828000000000003,18.277,22.625,-6.402,0.45499999999999996,16.298000000000002,0.028999999999996362,-9.522000000000002,-78.044,21.313999999999997,0.0,,JET.L,L,49.763,,,,,8.385,,64.451,,60.542,,,,1096.924,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,25.583,1323.312,,59.285,2.448,0.0,31.083,382.785,225.587,7.026,0,0.0,,66.358,2.476,,61.961,1.2600000000000016,,35.383,-137.193,-3.18642,1615.63,61.19288,125.231,140.036,253.468,1191.043,6.04,424.587,1615.63,253.468,26.843,,45.64,14.935,54.42752,-0.76001,133.726,,-37.446,-37.446,-22.969,-22.969,,14.477,,179.366,119.252,156.695,-6.03,,-4.376,2.614,1.123,509.778,-492.619,-47.942,-44.231,14.935,,0.51,90.497,419.281,-30.273,-37.446,18.8,-488.243,,JET.L,L,59.285,,,,,7.912,,20.626,,73.678,,,,1003.244,33.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,0.593,,0.211,0.211,1246.559,,,,,772.722,,0.0,,,,,,0.0,,,-474.867,9.65862,773.526,79.89673,0.804,1.834,0.0,771.692,,1.834,773.526,0.0,0.593,,,,79.89673,-3.58519,,-0.005,-286.445,-286.445,-286.445,-286.44,,,,-282.827,2.163,3.613,,,,,,0.042,0.0,-2.864,283.56,,,-0.020999999999999998,,0.042,-2.843,-286.44000000000005,0.015999999999999997,0.0,,RSE.L,L,,,,,,,,1.45,,1.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.217,,3.054,3.054,1246.517,,,,,1055.549,,0.0,,,,,,0.0,,,-188.422,13.24328,1058.82,79.89673,3.271,0.725,0.0,1058.095,,0.725,1058.82,0.0,0.217,,,,79.89673,-4.67008,,0.03,-373.124,-373.124,-373.124,-373.154,,,,-371.336,0.688,1.818,,,,,,-0.042,2.1,-1.146,371.988,,,0.01,,-0.042,0.922,-373.154,0.02,2.1,,RSE.L,L,,,,,,,,1.13,,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,207.9,,64.3,1.2,0.3,,0.1,460.6,,296.5,0.0,0.1,105.7,,11.8,6.6,,0.8,2.6,-41.7,0.35196,760.4,475.33376,454.6,119.5,462.0,167.4,,593.0,760.4,461.7,388.9,,,,475.3,-0.15106,,,-73.1,-73.1,-91.4,-91.4,,-18.3,,76.2,,167.6,2,,0.19999999999999996,15.0,,-50.599999999999994,0.19999999999999996,84.5,201.2,0.09999999999999998,,,-35.9,,34.1,-73.1,-43.7,,-14.700000000000003,AMGO.L,L,64.3,,,,,6.7,,158.9,,0.8,,11.9,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,207.9,,30.2,1.2,0.2,,0.1,496.8,,303.0,0.0,0.1,13.4,,5.3,6.0,,,2.6,45.6,0.53562,790.2,475.33376,478.5,32.3,498.1,254.7,,535.5,790.2,497.9,447.2,,,,479.6,0.01856,,,8.9,8.9,11.2,11.2,,2.3,,72.6,,61.4,0,,-1.1,0.20000000000000107,,-27.9,-1.1,31.3,62.9,0.2,,,-27.9,,2.3000000000000007,8.899999999999999,-40.7,,0.0,AMGO.L,L,30.2,,,,,6.8,,54.6,,0.8,,17.9,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,207.9,,27.9,1.2,0.2,,0.1,524.2,,316.7,0.0,0.1,6.8,,1.2,6.3,,,1.4,36.6,0.51669,792.5,475.33376,468.0,20.9,524.9,245.7,,546.8,792.5,524.7,438.6,,,,484.5,0.03901,,,18.9,18.9,19.7,19.7,,0.8,,73.9,,54.2,0,,-0.2,11.3,,-7.1,-0.2,7.7,35.5,0.1,,,28.299999999999997,,0.3999999999999986,18.9,-46.8,,-35.4,AMGO.L,L,27.9,,,,,6.8,,47.4,,0.8,,13.1,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,207.9,,27.5,1.2,0.2,,0.1,495.2,,319.0,0.0,0.1,11.5,,,6.5,,,1.4,53.1,0.5514,789.2,475.33376,462.2,31.2,496.0,262.2,,527.0,789.2,495.8,433.1,,,,474.7,0.03813,,,18.1,18.1,22.6,22.6,,4.5,,71.5,,48.9,0,,-0.2,2.3,,14.0,-0.2,-1.5,19.6,0.1,,,14.0,,12.3,18.1,-39.3,,0.0,AMGO.L,L,27.5,,,,,10.4,,38.5,,1.6,,17.9,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,33.6,292.3,,164.5,0.3,8.5,,23.6,,14.9,,614.5,708.6,3.1,8.0,0.9,,0.0,19.7,39.0,18.4,0.81544,995.5,348.39927,906.7,645.8,652.8,319.0,,676.5,995.5,29.8,33.6,,,7.8,348.5,-0.09011,,0.0,-53.7,-53.7,-53.4,-53.4,,0.3,,86.0,76.1,139.4,34.3,3.4999999999999996,-9.1,,,469.2,-563.5,-8.899999999999999,-0.30000000000000004,4.3,0,-2.3000000000000003,469.00000000000006,0.19999999999999996,-105.5,-53.400000000000006,37.0,-554.4000000000001,0,FCH.L,L,164.5,,,,,,,21.2,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,27.8,292.2,,270.0,0.4,5.6,,23.7,,7.6,,146.8,179.9,3.5,16.7,0.9,,0.0,24.3,25.3,67.8,0.89442,576.6,347.82387,477.7,180.2,170.8,377.1,,199.5,576.6,18.4,27.8,,,7.1,346.7,-0.08941,,0.5,-31.0,-31.0,-30.8,-31.3,,0.2,,81.4,80.7,112.7,0.0,3.6,-8.1,,,143.2,-188.3,-18.1,1.8,3.5,0,0.2,142.7,0.5,-63.0,-30.8,3.8,-180.2,0,FCH.L,L,270.0,,,,,,,24.9,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,637,282,442,465.0,41,518,20,552,48,29,,60.0,17,434,-235,203,257,112.0,,962,2030.0,5.29467,3930.0,242.31917,1848,1471,685.0,2117.0,568,1813.0,3930.0,107.0,749,,560,,242.89882,1.5068,600,-10,301.0,302.0,265.0,288.0,-13.0,-37,68,1160.0,237,312.0,-26,3,-104,19,84,-65.0,-98,285.0,-24.0,37,-10,-2,-21,,120.0,265,4,6,-34,HIK.L,L,,12,,-1,,,-1,33,,286,23,173,,282,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,610,282,322,344.0,40,514,16,520,40,30,,77.0,26,337,-242,318,164,88.0,10.0,912,1753.0,4.26994,3606.0,241.45539,1699,1324,695.0,1832.0,579,1774.0,3606.0,104.0,698,,499,,243.10118,0.77745,544,-24,185.0,185.0,226.0,250.0,,41,58,1043.0,216,294.0,-4,23,-82,25,24,-90.0,-53,187.0,-128.0,36,-38,2,11,,46.0,226,30,29,-63,HIK.L,L,,12,,-1,,,0,24,,238,22,148,,281,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,219,,3371,3971.0,6132,350,22,34,48,19,,0.0,389,1581,-44,241,231,6.0,,965,10581.0,11.70858,7764.0,260.749,4862,2713,398.0,4740.0,,3024.0,7764.0,48.0,225,,426,2,264.0,4.10606,2576,8,1084.0,1084.0,1408.0,1413.0,-13,324,332,3002.0,829,1163.0,,7,-39,,,-254.0,-15,1937.0,736.0,47,-96,-10,-13,-6,1658.0,1084,135,24,-139,INTU,L,,,,-11929,,,,,,384,600,398,,1653,277,,,,,0,,,,,,,,,,-72,,,,,,,,,,,,,,,,,,,
2020-01-31,603,,1641,2266.0,6014,38,55,41,373,13,,0.0,461,1393,-35,342,247,52.0,,1055,9637.0,7.79604,6701.0,260.517,3690,2204,411.0,3727.0,,2974.0,6701.0,373.0,655,,340,1,264.0,0.90909,1356,8,240.0,240.0,282.0,270.0,4,42,333,1696.0,752,1086.0,,8,-30,,,-217.0,-39,317.0,-91.0,49,14,-2,-12,-80,59.0,240,123,-9,-139,INTU,L,,,,-11889,,,,,,455,625,318,,1655,308,,,,,0,,,,,,,,,,-12,,,,,,,,,,,,,,,,,,,
2019-10-31,104,,1630,2255.0,5881,50,68,49,373,13,,0.0,413,1179,-35,352,224,86.0,,1080,9537.0,7.40911,6183.0,260.355,3162,1757,423.0,3633.0,,2550.0,6183.0,373.0,190,,290,2,264.0,0.21591,875,10,57.0,57.0,22.0,10.0,2,-35,334,1165.0,529,865.0,,8,-38,,,-325.0,-57,-127.0,-354.0,49,-94,0,-13,-77,-509.0,57,131,-19,-141,INTU,L,,,,-11750,,,,,,272,625,256,,1655,304,,,,,0,,,,,,,,,,-18,,,,,,,,,,,,,,,,,,,
2019-07-31,87,5772.0,2116,2740.0,3,50,37,54,386,13,,0.0,436,1257,-36,145,187,65.0,,780,9621.0,7.84073,6283.0,260.18,3594,1966,436.0,3749.0,,2534.0,6283.0,386.0,152,,281,2,260.0,-0.16923,713,16,-44.0,-44.0,-137.0,-153.0,0,-93,333,994.0,531,866.0,,7,-26,,,-409.0,-249,-122.0,-275.0,52,-175,3,-12,-95,-777.0,-44,101,-223,-127,INTU,L,,,,-11611,,,,,,274,624,385,,1655,266,,,,,0,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,
2019-04-30,262,,2946,3346.0,5782,50,13,43,398,13,,0.0,383,1547,-38,145,202,3.0,,799,9789.0,9.31617,6917.0,259.334,4249,2291,448.0,4070.0,,2847.0,6917.0,398.0,265,,354,1,264.0,5.2197,2918,10,1378.0,1378.0,1797.0,1784.0,3,419,311,3272.0,822,1134.0,,6,-49,,,-215.0,-209,2248.0,735.0,48,-70,-4,35,-57,1820.0,1378,104,-160,-123,INTU,L,,,,-11463,,,,,,383,400,311,,1611,255,,,,,0,,,,,,,,,,-23,,,,,,,,,,,,,,,,,,,
2019-12-31,,1964.0,,,0.0,,15.0,168.0,591,,,,,,,342,0,,,856.0,-381.0,8.20668,21400.0,172.42046,,,1182.0,1583.0,,19817.0,21400.0,932.0,,,,,147.42,-0.90927,,,-183.9,-183.9,-134.2,,,49.7,,,,,,,-127,95,,437.0,-437,691.0,699.0,39,96.0,,325,16,691.0,-134,87,-310,,MTRO.L,L,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,2092.2999999999997,,14681.0,3192.69,18278.0,244.2,7.3,134.6,141.9,-322.0,53.2,102.3,,,,,,250.0,
2019-06-30,,1964.0,,,0.0,,,217.0,249,,,,,,,319,560,,,798.0,-197.0,8.99072,21357.0,172.4,,,1767.0,1767.0,,19590.0,21357.0,591.0,,,,,122.425,0.01593,,,1.3,1.3,3.4,,,2.1,,,,,,,-47,79,,359.0,1038,-1680.0,-1696.0,19,,,0,359,-283.0,-1,-2,1085,,MTRO.L,L,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,1608.6,,14989.0,2852.58,17504.0,252.0,4.4,161.8,166.2,-212.7,54.3,85.8,,,,,,1176.0,
2019-12-31,48,,253,253.0,2424,217,196,,1518,2,10,0.0,14,61,-1302,119,187,149.0,153,2841,806.0,4.06646,4244.0,470.1882,1188,431,1764.0,1928.0,644,2316.0,4244.0,1547.0,197,,666,5,481.02832,0.74023,634,-62,328.0,330.0,408.0,473.0,-3,78,11,1300.0,91,161.0,31,,-247,38,59,-268.0,-247,569.0,-105.0,136,-5,-2,-169,,52.0,408,130,0,-94,POLY.L,L,,23,,,,0,,23,1.0,,,,-1157,16,80,3998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,79,,201,201.0,2424,199,164,,1703,2,18,0.0,0,142,-1351,89,180,127.0,137,2713,566.0,3.45201,4127.0,470.16112,1198,478,1937.0,1639.0,675,2488.0,4127.0,1738.0,206,,531,3,471.77528,0.34226,410,-65,152.0,153.0,210.0,278.0,-3,57,8,941.0,95,132.0,13,,-189,43,48,-154.0,-150,127.0,-285.0,107,-8,-1,0,,-178.0,210,95,39,-146,POLY.L,L,,19,,,,0,-1.0,13,,,,,-1171,16,116,3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
